YEAR,PREVIOUS_YEAR,TOSP_CODE,TOSP_DESCRIPTION,TOSP_TABLE_NO,TOSP_COMMON_NAME,SETTING,WARD_TYPE,P25_BILL,P50_BILL,P75_BILL,P25_OPERATION_FEE,P50_OPERATION_FEE,P75_OPERATION_FEE,P25_SURGEON_FEE,P50_SURGEON_FEE,P75_SURGEON_FEE,P25_ANAESTHETIST_FEE,P50_ANAESTHETIST_FEE,P75_ANAESTHETIST_FEE,P25_FACILITY_FEE,P50_FACILITY_FEE,P75_FACILITY_FEE,P25_IMPLANT_FEE,P50_IMPLANT_FEE,P75_IMPLANT_FEE,P25_OTHER_FEE,P50_OTHER_FEE,P75_OTHER_FEE
2020,2019,SJ803T,"Thyroid, Various Lesions, Total/Subtotal Thyroidectomy",5C,"Neck, total or near complete removal of thyroid gland",Public Hospitals/ Centres (Subsidised),Ward B2,"2,762","3,068","3,605","1,050","1,165","1,365",-,-,-,-,-,-,-,-,-,-,-,-,"1,527","1,839","2,261"
2020,2019,SJ803T,"Thyroid, Various Lesions, Total/Subtotal Thyroidectomy",5C,"Neck, total or near complete removal of thyroid gland",Public Hospitals/ Centres (Subsidised),Ward C,"1,789","2,206","2,383",561,635,780,-,-,-,-,-,-,-,-,-,-,-,-,"1,009","1,561","1,739"
2020,2019,SK717N,"Nerve (Upper Limb), Carpal Tunnel Syndrome, Release (unilateral) (with Endoneurolysis)",3A,"Hand, carpal tunnel release (one side) ",Private Hospitals/ Clinics,Day Surgery,"5,185","5,625","6,974","4,274","4,819","5,216","2,858","3,210","3,745",n/a,n/a,n/a,"1,109","1,357","1,620",n/a,n/a,n/a,645,785,"1,218"
2020,2019,SK717N,"Nerve (Upper Limb), Carpal Tunnel Syndrome, Release (unilateral) (with Endoneurolysis)",3A,"Hand, carpal tunnel release (one side) ",Public Hospitals/ Centres (Unsubsidised),Day Surgery (Unsubsidised),"2,176","2,394","2,920","1,752","1,833","2,688",-,-,-,-,-,-,-,-,-,-,-,-,233,361,628
2020,2019,SK717N,"Nerve (Upper Limb), Carpal Tunnel Syndrome, Release (unilateral) (with Endoneurolysis)",3A,"Hand, carpal tunnel release (one side) ",Public Hospitals/ Centres (Subsidised),Day Surgery (Subsidised),751,849,890,596,667,753,-,-,-,-,-,-,-,-,-,n/a,n/a,n/a,100,140,267
2020,2019,SL700R,"Retina, Laser retinopexy, complex (subretinal fluid, vitreous haemorrhage, multiple tears)",3B,"Eyes, laser treatment of the retina (complex)",Private Hospitals/ Clinics,Day Surgery,"3,038","3,526","3,852","2,948","3,439","3,669","2,649","3,110","3,300",n/a,n/a,n/a,281,316,316,-,-,-,0,123,297
2020,2019,SL700R,"Retina, Laser retinopexy, complex (subretinal fluid, vitreous haemorrhage, multiple tears)",3B,"Eyes, laser treatment of the retina (complex)",Public Hospitals/ Centres (Unsubsidised),Day Surgery (Unsubsidised),"1,898","2,122","2,165","1,338","1,984","2,027",-,-,-,-,-,-,-,-,-,-,-,-,0,107,140
2020,2019,SL700R,"Retina, Laser retinopexy, complex (subretinal fluid, vitreous haemorrhage, multiple tears)",3B,"Eyes, laser treatment of the retina (complex)",Public Hospitals/ Centres (Subsidised),Day Surgery (Subsidised),245,621,663,245,621,621,-,-,-,-,-,-,-,-,-,-,-,-,0,0,42
2020,2019,SL700V,"Vitreous, Intravitreal Injections",1B,"Eyes, injection into eyeball",Private Hospitals/ Clinics,Inpatient,"4,873","6,442","6,914","1,605","2,105","3,248","1,605","1,605","1,926",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,"2,248","3,267","4,899"
2020,2019,SL700V,"Vitreous, Intravitreal Injections",1B,"Eyes, injection into eyeball",Private Hospitals/ Clinics,Day Surgery,"4,035","4,566","5,105","1,731","2,273","3,801","1,070","1,284","1,712",0,0,0,555,669,871,n/a,n/a,n/a,296,"2,000","2,742"
2020,2019,SL700V,"Vitreous, Intravitreal Injections",1B,"Eyes, injection into eyeball",Private Hospitals/ Clinics,Clinics,"1,070","3,119","4,610",649,"1,605","2,632",642,"1,338","2,140",0,0,0,0,0,0,n/a,n/a,n/a,129,605,"2,171"
2020,2019,SL700V,"Vitreous, Intravitreal Injections",1B,"Eyes, injection into eyeball",Public Hospitals/ Centres (Unsubsidised),Day Surgery (Unsubsidised),"1,087","1,496","1,943",335,613,"1,766",-,-,-,-,-,-,-,-,-,-,-,-,182,186,773
2020,2019,SL700V,"Vitreous, Intravitreal Injections",1B,"Eyes, injection into eyeball",Public Hospitals/ Centres (Subsidised),Day Surgery (Subsidised),214,313,835,112,112,313,-,-,-,-,-,-,-,-,-,-,-,-,0,77,154
2020,2019,SL701V,"Vitreous, Various Lesions, Complex Posterior Vitrectomy (PVR, GRT, trauma)",6B,"Eyes, removal of contents from back of eyeball (complex)",Public Hospitals/ Centres (Subsidised),Day Surgery (Subsidised),"2,011","2,278","2,870",850,920,991,-,-,-,-,-,-,-,-,-,n/a,n/a,n/a,"1,085","1,243","1,685"
2020,2019,SL704R,"Retina/Macula, Grid and focal laser photocoagulation",3A,"Eyes, laser treatment of part of the retina",Private Hospitals/ Clinics,Clinics,"1,678","2,314","2,714","1,551","2,140","2,140","1,230","2,140","2,140",n/a,n/a,n/a,n/a,n/a,n/a,-,-,-,195,419,540
2020,2019,SL704R,"Retina/Macula, Grid and focal laser photocoagulation",3A,"Eyes, laser treatment of part of the retina",Public Hospitals/ Centres (Unsubsidised),Day Surgery (Unsubsidised),"1,639","1,706","1,755","1,540","1,573","1,664",-,-,-,-,-,-,-,-,-,-,-,-,0,104,182
2020,2019,SL704R,"Retina/Macula, Grid and focal laser photocoagulation",3A,"Eyes, laser treatment of part of the retina",Public Hospitals/ Centres (Subsidised),Day Surgery (Subsidised),482,548,564,482,531,548,-,-,-,-,-,-,-,-,-,-,-,-,0,0,5
2020,2019,SL723E,"Eyelids, Chalazion Cyst, Excision under general anaesthesia",1A,"Eyes, removal of eyelid cyst while fully asleep",Private Hospitals/ Clinics,Day Surgery,"3,176","4,018","4,530","2,622","3,383","3,815","1,124","1,404","1,926",500,800,828,866,"1,099","1,319",-,-,-,402,605,717
2020,2019,SL723E,"Eyelids, Chalazion Cyst, Excision under general anaesthesia",1A,"Eyes, removal of eyelid cyst while fully asleep",Public Hospitals/ Centres (Subsidised),Day Surgery (Subsidised),375,432,446,255,300,304,-,-,-,-,-,-,-,-,-,-,-,-,128,142,166
2020,2019,SL801I,"Iris, Various Lesions, Laser Iridotomy",2C,"Eyes, laser treatment for the iris",Private Hospitals/ Clinics,Day Surgery,"1,814","2,216","2,670","1,624","2,023","2,384","1,316","1,739","2,087",n/a,n/a,n/a,244,281,316,-,-,-,0,227,358
2020,2019,SL801I,"Iris, Various Lesions, Laser Iridotomy",2C,"Eyes, laser treatment for the iris",Private Hospitals/ Clinics,Clinics,"1,466","2,051","3,138","1,466","1,980","2,782","1,284","1,766","2,515",n/a,n/a,n/a,0,214,268,n/a,n/a,n/a,0,107,490
2020,2019,SL801I,"Iris, Various Lesions, Laser Iridotomy",2C,"Eyes, laser treatment for the iris",Public Hospitals/ Centres (Unsubsidised),Day Surgery (Unsubsidised),621,"1,197","1,274",621,"1,187","1,248",-,-,-,-,-,-,-,-,-,-,-,-,0,0,15
2020,2019,SL801I,"Iris, Various Lesions, Laser Iridotomy",2C,"Eyes, laser treatment for the iris",Public Hospitals/ Centres (Subsidised),Day Surgery (Subsidised),250,255,393,250,250,368,-,-,-,-,-,-,-,-,-,-,-,-,0,0,4
2020,2019,SL801V,"Vitreous, Various Lesions, Posterior Vitrectomy (pars plana/ sclerotomy/ lensectomy-extraction with Intra-ocular Lens Implant/ endolaser/ membrane peels)",6B,"Eyes, removal of contents from back of eyeball (simple)",Private Hospitals/ Clinics,Inpatient,"20,350","23,647","25,796","18,047","20,667","23,060","9,951","12,840","13,375","1,964","2,455","3,210","4,871","6,176","7,501",0,0,375,"1,820","2,579","3,684"
2020,2019,SL801V,"Vitreous, Various Lesions, Posterior Vitrectomy (pars plana/ sclerotomy/ lensectomy-extraction with Intra-ocular Lens Implant/ endolaser/ membrane peels)",6B,"Eyes, removal of contents from back of eyeball (simple)",Private Hospitals/ Clinics,Day Surgery,"15,008","18,530","21,346","13,785","17,317","19,459","8,560","10,700","12,840","1,200","1,703","2,200","3,787","4,603","5,273",0,0,428,504,"1,090","1,691"
2020,2019,SL801V,"Vitreous, Various Lesions, Posterior Vitrectomy (pars plana/ sclerotomy/ lensectomy-extraction with Intra-ocular Lens Implant/ endolaser/ membrane peels)",6B,"Eyes, removal of contents from back of eyeball (simple)",Public Hospitals/ Centres (Unsubsidised),Ward A,"10,296","11,101","12,472","7,356","7,485","9,206",-,-,-,-,-,-,-,-,-,n/a,n/a,n/a,"2,736","2,969","3,257"
2020,2019,SL801V,"Vitreous, Various Lesions, Posterior Vitrectomy (pars plana/ sclerotomy/ lensectomy-extraction with Intra-ocular Lens Implant/ endolaser/ membrane peels)",6B,"Eyes, removal of contents from back of eyeball (simple)",Public Hospitals/ Centres (Unsubsidised),Day Surgery (Unsubsidised),"10,368","10,706","11,076","9,940","10,215","10,501",-,-,-,-,-,-,-,-,-,0,65,326,251,256,325
2020,2019,SL801V,"Vitreous, Various Lesions, Posterior Vitrectomy (pars plana/ sclerotomy/ lensectomy-extraction with Intra-ocular Lens Implant/ endolaser/ membrane peels)",6B,"Eyes, removal of contents from back of eyeball (simple)",Public Hospitals/ Centres (Subsidised),Day Surgery (Subsidised),"2,446","2,847","3,728","1,200","2,493","3,524",-,-,-,-,-,-,-,-,-,0,62,96,97,128,"1,124"
2020,2019,SL801V,"Vitreous, Various Lesions, Posterior Vitrectomy (pars plana/ sclerotomy/ lensectomy-extraction with Intra-ocular Lens Implant/ endolaser/ membrane peels)",6B,"Eyes, removal of contents from back of eyeball (simple)",Public Hospitals/ Centres (Subsidised),Ward C,"2,230","2,538","3,170",635,900,"1,125",-,-,-,-,-,-,-,-,-,0,29,75,"1,288","1,575","1,931"
2020,2019,SL801V,"Vitreous, Various Lesions, Posterior Vitrectomy (pars plana/ sclerotomy/ lensectomy-extraction with Intra-ocular Lens Implant/ endolaser/ membrane peels)",6B,"Eyes, removal of contents from back of eyeball (simple)",Public Hospitals/ Centres (Subsidised),Ward B2,"2,305","2,481","2,744","1,050","1,050","1,050",-,-,-,-,-,-,-,-,-,0,68,76,"1,200","1,354","1,615"
2020,2019,SL803C,"Conjunctiva, Pterygium, Removal with conjunctival graft",2C,"Eyes, removal of implant from lining of eyes ",Private Hospitals/ Clinics,Day Surgery,"4,327","5,433","6,351","3,717","4,521","5,385","1,873","2,675","2,969",0,400,535,"1,275","1,632","2,024",-,-,-,268,988,"1,474"
2020,2019,SL803C,"Conjunctiva, Pterygium, Removal with conjunctival graft",2C,"Eyes, removal of implant from lining of eyes ",Public Hospitals/ Centres (Unsubsidised),Day Surgery (Unsubsidised),"2,506","2,540","2,757","1,616","2,261","2,284",-,-,-,-,-,-,-,-,-,n/a,n/a,n/a,250,279,958
2020,2019,SL803C,"Conjunctiva, Pterygium, Removal with conjunctival graft",2C,"Eyes, removal of implant from lining of eyes ",Public Hospitals/ Centres (Subsidised),Day Surgery (Subsidised),714,792,"1,155",440,501,634,-,-,-,-,-,-,-,-,-,n/a,n/a,n/a,103,268,345
2020,2019,SL804R,"Retina, Tears, Cryotherapy or Photocoagulation (laser) (Bilateral)",3C,"Eyes, laser treatment for retinal tears (both sides)",Private Hospitals/ Clinics,Clinics,"3,811","5,056","5,653","3,317","4,815","5,297","3,317","4,815","5,029",n/a,n/a,n/a,n/a,n/a,n/a,-,-,-,76,461,653
2020,2019,SL804R,"Retina, Tears, Cryotherapy or Photocoagulation (laser) (Bilateral)",3C,"Eyes, laser treatment for retinal tears (both sides)",Public Hospitals/ Centres (Unsubsidised),Day Surgery (Unsubsidised),"2,145","2,716","2,868","2,145","2,578","2,756",-,-,-,-,-,-,-,-,-,-,-,-,0,11,174
2020,2019,SL804R,"Retina, Tears, Cryotherapy or Photocoagulation (laser) (Bilateral)",3C,"Eyes, laser treatment for retinal tears (both sides)",Private Hospitals/ Clinics,Day Surgery,"2,056","2,644","3,921","1,782","2,505","3,717","1,552","2,194","3,112",n/a,n/a,n/a,230,263,281,-,-,-,0,230,290
2020,2019,SL804R,"Retina, Tears, Cryotherapy or Photocoagulation (laser) (Bilateral)",3C,"Eyes, laser treatment for retinal tears (both sides)",Public Hospitals/ Centres (Subsidised),Day Surgery (Subsidised),741,837,855,741,804,843,-,-,-,-,-,-,-,-,-,-,-,-,0,0,42
2020,2019,SL805R,"Retina, Tears, Photocoagulation (laser) (Unilateral)",3B,"Eyes, laser treatment for retinal tears (one side)",Private Hospitals/ Clinics,Day Surgery,"2,415","2,718","3,231","2,224","2,501","2,956","1,926","2,200","2,675",n/a,n/a,n/a,235,281,281,n/a,n/a,n/a,0,174,268
2020,2019,SL805R,"Retina, Tears, Photocoagulation (laser) (Unilateral)",3B,"Eyes, laser treatment for retinal tears (one side)",Private Hospitals/ Clinics,Clinics,"1,884","2,557","3,379","1,659","2,140","2,782","1,659","1,926","2,515",n/a,n/a,n/a,0,0,268,-,-,-,118,375,662
2020,2019,SL805R,"Retina, Tears, Photocoagulation (laser) (Unilateral)",3B,"Eyes, laser treatment for retinal tears (one side)",Public Hospitals/ Centres (Unsubsidised),Day Surgery (Unsubsidised),"1,832","1,832","2,037","1,832","1,832","2,027",-,-,-,-,-,-,-,-,-,-,-,-,0,0,11
2020,2019,SL805R,"Retina, Tears, Photocoagulation (laser) (Unilateral)",3B,"Eyes, laser treatment for retinal tears (one side)",Public Hospitals/ Centres (Subsidised),Day Surgery (Subsidised),615,630,630,615,621,630,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0
2020,2019,SL807L,"Lens, Cataract, Extraction with Intra-ocular Lens Implant (Bilateral)",5A,"Eyes, cataract surgery, removal of lens implant (both sides)",Private Hospitals/ Clinics,Day Surgery,"10,365","13,366","19,781","7,027","7,389","13,569","5,350","5,350","11,021",0,0,800,"1,629","1,795","2,346","2,199","4,665","5,307",729,983,"1,204"
2020,2019,SL808L_SL809L,"Lens, Cataract, Extraction with Intra-ocular Lens Implant (Unilateral)",4A,"Eyes, cataract surgery, removal of lens implant (one side)",Private Hospitals/ Clinics,Inpatient,"7,747","9,364","10,876","5,534","6,526","7,127","3,210","3,745","4,280",400,500,803,"1,891","2,100","2,426",535,803,"1,605","1,043","1,642","2,285"
2020,2019,SL808L_SL809L,"Lens, Cataract, Extraction with Intra-ocular Lens Implant (Unilateral)",4A,"Eyes, cataract surgery, removal of lens implant (one side)",Private Hospitals/ Clinics,Clinics,"6,450","8,079","9,444","2,889","4,388","5,901","2,033","2,889","3,959",428,428,535,428,749,"1,391","1,145","2,194","3,210",366,725,"1,146"
2020,2019,SL808L_SL809L,"Lens, Cataract, Extraction with Intra-ocular Lens Implant (Unilateral)",4A,"Eyes, cataract surgery, removal of lens implant (one side)",Private Hospitals/ Clinics,Day Surgery,"5,593","7,270","8,704","4,322","5,457","6,171","2,782","3,531","4,173",400,450,700,"1,136","1,238","1,408",535,963,"1,712",212,598,918
2020,2019,SL808L_SL809L,"Lens, Cataract, Extraction with Intra-ocular Lens Implant (Unilateral)",4A,"Eyes, cataract surgery, removal of lens implant (one side)",Public Hospitals/ Centres (Unsubsidised),Ward A,"4,217","5,338","6,677","2,945","3,271","4,151",-,-,-,-,-,-,-,-,-,294,429,835,760,"1,030","1,690"
2020,2019,SL808L_SL809L,"Lens, Cataract, Extraction with Intra-ocular Lens Implant (Unilateral)",4A,"Eyes, cataract surgery, removal of lens implant (one side)",Public Hospitals/ Centres (Unsubsidised),Day Surgery (Unsubsidised),"3,898","4,357","5,371","2,954","3,476","3,791",-,-,-,-,-,-,-,-,-,298,355,856,241,266,460
2020,2019,SL808L_SL809L,"Lens, Cataract, Extraction with Intra-ocular Lens Implant (Unilateral)",4A,"Eyes, cataract surgery, removal of lens implant (one side)",Public Hospitals/ Centres (Subsidised),Ward C,"1,086","1,420","1,898",530,711,806,-,-,-,-,-,-,-,-,-,65,68,90,384,577,898
2020,2019,SL808L_SL809L,"Lens, Cataract, Extraction with Intra-ocular Lens Implant (Unilateral)",4A,"Eyes, cataract surgery, removal of lens implant (one side)",Public Hospitals/ Centres (Subsidised),Day Surgery (Subsidised),"1,061","1,342","1,464",716,810,"1,269",-,-,-,-,-,-,-,-,-,68,90,113,81,176,282
2020,2019,SL808L_SL809L,"Lens, Cataract, Extraction with Intra-ocular Lens Implant (Unilateral)",4A,"Eyes, cataract surgery, removal of lens implant (one side)",Public Hospitals/ Centres (Subsidised),Ward B2,"1,120","1,190","1,350",711,716,716,-,-,-,-,-,-,-,-,-,68,68,68,332,392,510
2020,2019,SL810L,"Lens, Cataract, Extraction with Intra-ocular Lens Implant and Trabeculectomy with/without antimetabolites",5A,"Eyes, cataract surgery, removal of lens implant (complex)",Private Hospitals/ Clinics,Day Surgery,"11,554","12,572","15,003","8,537","9,366","9,932","5,564","6,260","6,420",589,"1,011","1,200","2,159","2,304","2,544",642,"1,177","4,280",757,"1,220","1,445"
2020,2019,SL810L,"Lens, Cataract, Extraction with Intra-ocular Lens Implant and Trabeculectomy with/without antimetabolites",5A,"Eyes, cataract surgery, removal of lens implant (complex)",Public Hospitals/ Centres (Unsubsidised),Day Surgery (Unsubsidised),"6,432","6,941","8,335","5,123","5,836","5,913",-,-,-,-,-,-,-,-,-,351,355,"2,759",234,241,766
2020,2019,SL810L,"Lens, Cataract, Extraction with Intra-ocular Lens Implant and Trabeculectomy with/without antimetabolites",5A,"Eyes, cataract surgery, removal of lens implant (complex)",Public Hospitals/ Centres (Subsidised),Day Surgery (Subsidised),"1,924","2,206","2,465",709,"1,429","1,908",-,-,-,-,-,-,-,-,-,96,166,"1,368",91,236,403
2020,2019,SL815L,"Lens, Various Lesions, Yag Laser Capsulotomy",2A,"Eyes, cataract surgery with laser",Private Hospitals/ Clinics,Day Surgery,"1,537","1,964","2,341","1,454","1,803","2,124","1,284","1,605","1,926",n/a,n/a,n/a,170,198,199,-,-,-,0,31,320
2020,2019,SL815L,"Lens, Various Lesions, Yag Laser Capsulotomy",2A,"Eyes, cataract surgery with laser",Private Hospitals/ Clinics,Clinics,"1,135","1,574","2,087","1,017","1,551","1,712","1,017","1,284","1,605",n/a,n/a,n/a,0,21,268,-,-,-,17,126,388
2020,2019,SL815L,"Lens, Various Lesions, Yag Laser Capsulotomy",2A,"Eyes, cataract surgery with laser",Public Hospitals/ Centres (Unsubsidised),Day Surgery (Unsubsidised),868,"1,035","1,118",868,"1,011","1,011",-,-,-,-,-,-,-,-,-,-,-,-,0,88,107
2020,2019,SL815L,"Lens, Various Lesions, Yag Laser Capsulotomy",2A,"Eyes, cataract surgery with laser",Public Hospitals/ Centres (Subsidised),Day Surgery (Subsidised),306,310,315,276,310,310,-,-,-,-,-,-,-,-,-,-,-,-,0,0,5
2020,2019,SL833E,"Eyelids, Ptosis, Correction Levator Palpebrae Superioris Resection (bilateral)",5B,"Eyelids, correction of drooping (both sides)",Private Hospitals/ Clinics,Clinics,"8,140","13,568","16,050","7,490","11,717","14,124","6,420","8,346","9,630",0,856,"1,498","1,070","1,873","2,498",-,-,-,679,"1,284","1,573"
2020,2019,SL833E,"Eyelids, Ptosis, Correction Levator Palpebrae Superioris Resection (bilateral)",5B,"Eyelids, correction of drooping (both sides)",Private Hospitals/ Clinics,Day Surgery,"9,489","10,937","13,257","8,614","10,067","12,546","5,778","6,848","7,490","1,000","1,300","1,819","1,398","2,486","3,153",n/a,n/a,n/a,457,772,"1,006"
2020,2019,SL833E,"Eyelids, Ptosis, Correction Levator Palpebrae Superioris Resection (bilateral)",5B,"Eyelids, correction of drooping (both sides)",Public Hospitals/ Centres (Unsubsidised),Day Surgery (Unsubsidised),"6,061","6,308","6,379","5,499","6,062","6,134",-,-,-,-,-,-,-,-,-,-,-,-,232,249,386
2020,2019,SL833E,"Eyelids, Ptosis, Correction Levator Palpebrae Superioris Resection (bilateral)",5B,"Eyelids, correction of drooping (both sides)",Public Hospitals/ Centres (Subsidised),Day Surgery (Subsidised),"1,162","1,359","1,996",920,"1,133","1,913",-,-,-,-,-,-,-,-,-,-,-,-,79,187,262
2020,2019,SL834E,"Eyelids, Ptosis, Correction Levator Palpebrae Superioris Resection (unilateral)",4A,"Eyelids, correction of drooping (one side)",Private Hospitals/ Clinics,Clinics,"7,585","8,560","9,095","6,741","7,811","8,025","4,815","5,136","5,885",n/a,n/a,n/a,"1,070","1,605","1,605",-,-,-,428,996,"1,177"
2020,2019,SL834E,"Eyelids, Ptosis, Correction Levator Palpebrae Superioris Resection (unilateral)",4A,"Eyelids, correction of drooping (one side)",Public Hospitals/ Centres (Unsubsidised),Day Surgery (Unsubsidised),"4,032","4,060","4,146","3,806","3,811","3,885",-,-,-,-,-,-,-,-,-,n/a,n/a,n/a,226,235,261
2020,2019,SL834E,"Eyelids, Ptosis, Correction Levator Palpebrae Superioris Resection (unilateral)",4A,"Eyelids, correction of drooping (one side)",Public Hospitals/ Centres (Subsidised),Day Surgery (Subsidised),"1,194","1,307","1,366",968,"1,229","1,269",-,-,-,-,-,-,-,-,-,n/a,n/a,n/a,78,94,220
2020,2019,SL846E,"Eyelids, Tumor, Shaving Excision",1A,"Eyelids, removal of growth",Private Hospitals/ Clinics,Day Surgery,"1,902","2,566","3,247","1,658","2,053","2,506",614,"1,070","1,338",n/a,n/a,n/a,642,826,"1,266",-,-,-,0,384,674
2020,2019,SL846E,"Eyelids, Tumor, Shaving Excision",1A,"Eyelids, removal of growth",Public Hospitals/ Centres (Unsubsidised),Day Surgery (Unsubsidised),530,783,978,402,599,633,-,-,-,-,-,-,-,-,-,-,-,-,0,153,414
2020,2019,SL846E,"Eyelids, Tumor, Shaving Excision",1A,"Eyelids, removal of growth",Public Hospitals/ Centres (Subsidised),Day Surgery (Subsidised),123,137,246,123,131,137,-,-,-,-,-,-,-,-,-,-,-,-,0,0,98
