YEAR,TOPS_CODE,TOSP_DESCRIPTION,TOSP_TABLE_NO,TOSP_COMMON_NAME,SETTING,WARD_TYPE,P25_BILL,P50_BILL,P75_BILL,P25_OPERATION_FEE,P50_OPERATION_FEE,P75_OPERATION_FEE,P25_SURGEON_FEE,P50_SURGEON_FEE,P75_SURGEON_FEE,P25_ANAESTHETIST_FEE,P50_ANAESTHETIST_FEE,P75_ANAESTHETIST_FEE,P25_FACILITY_FEE,P50_FACILITY_FEE,P75_FACILITY_FEE,P25_IMPLANT_FEE,P50_IMPLANT_FEE,P75_IMPLANT_FEE,P25_OTHER_FEE,P50_OTHER_FEE,P75_OTHER_FEE
2019,SL723E,"Eyelids, Chalazion Cyst, Excision under general anaesthesia",1A,"Eyes, removal of eyelid cyst while fully asleep",Private Hospitals/ Clinics,Day Surgery,"2,428","3,329","4,629","1,980","2,680","4,034",950,"1,350","2,140",250,600,800,619,908,"1,175",-,-,-,289,485,718
2019,SL723E,"Eyelids, Chalazion Cyst, Excision under general anaesthesia",1A,"Eyes, removal of eyelid cyst while fully asleep",Public Hospitals/ Centres (Subsidised),Day Surgery (Subsidised),351,444,462,137,298,300,-,-,-,-,-,-,-,-,-,-,-,-,143,155,194
2019,SL801I,"Iris, Various Lesions, Laser Iridotomy",2C,"Eyes, laser treatment for the iris",Private Hospitals/ Clinics,Clinics,"1,494","2,035","2,745","1,284","2,035","2,515","1,254","2,029","2,354",-,-,-,n/a,n/a,n/a,-,-,-,0,0,230
2019,SL801I,"Iris, Various Lesions, Laser Iridotomy",2C,"Eyes, laser treatment for the iris",Private Hospitals/ Clinics,Day Surgery,"1,698","2,019","2,466","1,509","1,835","2,421","1,255","1,605","2,140",n/a,n/a,n/a,225,281,313,-,-,-,0,200,261
2019,SL801I,"Iris, Various Lesions, Laser Iridotomy",2C,"Eyes, laser treatment for the iris",Public Hospitals/ Centres (Unsubsidised),Day Surgery (Unsubsidised),"1,130","1,197","1,274","1,121","1,143","1,187",-,-,-,-,-,-,-,-,-,-,-,-,0,9,91
2019,SL801I,"Iris, Various Lesions, Laser Iridotomy",2C,"Eyes, laser treatment for the iris",Public Hospitals/ Centres (Subsidised),Day Surgery (Subsidised),250,255,394,250,250,368,-,-,-,-,-,-,-,-,-,-,-,-,0,0,4
2019,SL801V,"Vitreous, Various Lesions, Posterior Vitrectomy (pars plana/ sclerotomy/ lensectomy-extraction with Intra-ocular Lens Implant/ endolaser/ membrane peels)",6B,"Eyes, removal of contents from back of eyeball (simple)",Private Hospitals/ Clinics,Day Surgery,"15,524","19,874","21,654","14,672","17,812","20,193","9,095","10,700","12,840","1,200","2,000","2,294","4,199","4,912","5,574",0,295,535,286,998,"1,626"
2019,SL801V,"Vitreous, Various Lesions, Posterior Vitrectomy (pars plana/ sclerotomy/ lensectomy-extraction with Intra-ocular Lens Implant/ endolaser/ membrane peels)",6B,"Eyes, removal of contents from back of eyeball (simple)",Private Hospitals/ Clinics,Inpatient,"20,313","23,575","27,636","18,185","20,836","24,207","10,214","12,840","14,505","2,000","2,500","3,210","5,261","6,415","7,446",0,0,349,"1,585","2,320","3,172"
2019,SL801V,"Vitreous, Various Lesions, Posterior Vitrectomy (pars plana/ sclerotomy/ lensectomy-extraction with Intra-ocular Lens Implant/ endolaser/ membrane peels)",6B,"Eyes, removal of contents from back of eyeball (simple)",Public Hospitals/ Centres (Unsubsidised),Day Surgery (Unsubsidised),"9,929","10,321","10,636","9,511","9,817","10,090",-,-,-,-,-,-,-,-,-,0,65,326,241,256,311
2019,SL801V,"Vitreous, Various Lesions, Posterior Vitrectomy (pars plana/ sclerotomy/ lensectomy-extraction with Intra-ocular Lens Implant/ endolaser/ membrane peels)",6B,"Eyes, removal of contents from back of eyeball (simple)",Public Hospitals/ Centres (Subsidised),Day Surgery (Subsidised),"2,274","3,525","3,772","1,200","3,354","3,582",-,-,-,-,-,-,-,-,-,0,31,153,99,131,958
2019,SL801V,"Vitreous, Various Lesions, Posterior Vitrectomy (pars plana/ sclerotomy/ lensectomy-extraction with Intra-ocular Lens Implant/ endolaser/ membrane peels)",6B,"Eyes, removal of contents from back of eyeball (simple)",Public Hospitals/ Centres (Subsidised),Ward B2,"2,312","2,532","2,724","1,050","1,050","1,050",-,-,-,-,-,-,-,-,-,0,76,81,"1,205","1,388","1,581"
2019,SL801V,"Vitreous, Various Lesions, Posterior Vitrectomy (pars plana/ sclerotomy/ lensectomy-extraction with Intra-ocular Lens Implant/ endolaser/ membrane peels)",6B,"Eyes, removal of contents from back of eyeball (simple)",Public Hospitals/ Centres (Subsidised),Ward C,"2,162","2,379","2,857",635,850,"1,200",-,-,-,-,-,-,-,-,-,0,29,75,"1,153","1,441","1,696"
2019,SL803C,"Conjunctiva, Pterygium, Removal with conjunctival graft",2C,"Eyes, removal of implant from lining of eyes ",Private Hospitals/ Clinics,Day Surgery,"4,206","4,941","6,001","3,355","4,254","5,263","1,819","2,140","3,210",0,400,550,"1,254","1,500","1,813",-,-,-,284,618,"1,289"
2019,SL803C,"Conjunctiva, Pterygium, Removal with conjunctival graft",2C,"Eyes, removal of implant from lining of eyes ",Public Hospitals/ Centres (Unsubsidised),Day Surgery (Unsubsidised),"2,413","2,500","2,698","1,346","2,011","2,236",-,-,-,-,-,-,-,-,-,n/a,n/a,n/a,246,418,986
2019,SL803C,"Conjunctiva, Pterygium, Removal with conjunctival graft",2C,"Eyes, removal of implant from lining of eyes ",Public Hospitals/ Centres (Subsidised),Day Surgery (Subsidised),680,755,"1,029",440,467,608,-,-,-,-,-,-,-,-,-,n/a,n/a,n/a,108,257,364
2019,SL804R,"Retina, Tears, Cryotherapy or Photocoagulation (laser) (Bilateral)",3C,"Eyes, laser treatment for retinal tears (both sides)",Private Hospitals/ Clinics,Clinics,"4,940","5,708","8,055","4,280","5,382","7,598","4,280","5,320","6,818",n/a,n/a,n/a,0,268,653,-,-,-,399,471,555
2019,SL804R,"Retina, Tears, Cryotherapy or Photocoagulation (laser) (Bilateral)",3C,"Eyes, laser treatment for retinal tears (both sides)",Private Hospitals/ Clinics,Day Surgery,"1,635","2,196","3,443","1,509","1,937","3,221","1,284","1,712","2,996",-,-,-,230,230,270,-,-,-,0,227,273
2019,SL804R,"Retina, Tears, Cryotherapy or Photocoagulation (laser) (Bilateral)",3C,"Eyes, laser treatment for retinal tears (both sides)",Public Hospitals/ Centres (Unsubsidised),Day Surgery (Unsubsidised),"2,092","2,593","2,767","2,092","2,451","2,662",-,-,-,-,-,-,-,-,-,-,-,-,0,9,142
2019,SL804R,"Retina, Tears, Cryotherapy or Photocoagulation (laser) (Bilateral)",3C,"Eyes, laser treatment for retinal tears (both sides)",Public Hospitals/ Centres (Subsidised),Day Surgery (Subsidised),741,743,836,741,741,812,-,-,-,-,-,-,-,-,-,-,-,-,0,0,36
2019,SL805R,"Retina, Tears, Photocoagulation (laser) (Unilateral)",3B,"Eyes, laser treatment for retinal tears (one side)",Private Hospitals/ Clinics,Clinics,"1,808","2,461","2,983","1,659","2,140","2,515","1,659","2,140","2,515",-,-,-,0,0,0,-,-,-,36,324,607
2019,SL805R,"Retina, Tears, Photocoagulation (laser) (Unilateral)",3B,"Eyes, laser treatment for retinal tears (one side)",Private Hospitals/ Clinics,Day Surgery,"2,090","2,554","3,170","1,980","2,421","2,963","1,702","2,140","2,675",n/a,n/a,n/a,230,270,281,-,-,-,0,197,250
2019,SL805R,"Retina, Tears, Photocoagulation (laser) (Unilateral)",3B,"Eyes, laser treatment for retinal tears (one side)",Public Hospitals/ Centres (Unsubsidised),Day Surgery (Unsubsidised),"1,784","1,832","1,939","1,784","1,832","1,913",-,-,-,-,-,-,-,-,-,-,-,-,0,0,4
2019,SL805R,"Retina, Tears, Photocoagulation (laser) (Unilateral)",3B,"Eyes, laser treatment for retinal tears (one side)",Public Hospitals/ Centres (Subsidised),Day Surgery (Subsidised),559,630,630,559,598,630,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0
2019,SL807L,"Lens, Cataract, Extraction with Intra-ocular Lens Implant (Bilateral)",5A,"Eyes, cataract surgery, removal of lens implant (both sides)",Private Hospitals/ Clinics,Day Surgery,"9,149","12,421","14,556","6,791","7,235","11,220","4,548","5,350","8,640",0,0,500,"1,662","1,796","2,120","1,605","2,998","4,601",270,948,"1,119"
2019,SL808L_SL809L,"Lens, Cataract, Extraction with Intra-ocular Lens Implant (Unilateral)",4A,"Eyes, cataract surgery, removal of lens implant (one side)",Private Hospitals/ Clinics,Clinics,"6,151","7,370","8,735","3,905","3,967","5,414","2,859","2,889","4,226",0,910,910,107,107,928,"1,177","1,873","2,194",571,933,"1,360"
2019,SL808L_SL809L,"Lens, Cataract, Extraction with Intra-ocular Lens Implant (Unilateral)",4A,"Eyes, cataract surgery, removal of lens implant (one side)",Private Hospitals/ Clinics,Day Surgery,"5,198","6,810","8,343","4,006","5,110","6,028","2,568","3,317","4,173",250,400,600,"1,097","1,191","1,330",535,803,"1,498",268,561,801
2019,SL808L_SL809L,"Lens, Cataract, Extraction with Intra-ocular Lens Implant (Unilateral)",4A,"Eyes, cataract surgery, removal of lens implant (one side)",Private Hospitals/ Clinics,Inpatient,"7,766","9,579","11,004","5,496","6,506","7,720","2,996","3,745","4,387",250,427,800,"1,857","2,155","2,507",471,803,"1,605","1,117","1,669","2,216"
2019,SL808L_SL809L,"Lens, Cataract, Extraction with Intra-ocular Lens Implant (Unilateral)",4A,"Eyes, cataract surgery, removal of lens implant (one side)",Public Hospitals/ Centres (Unsubsidised),Day Surgery (Unsubsidised),"3,801","4,194","5,176","2,945","3,074","3,664",-,-,-,-,-,-,-,-,-,308,355,856,230,258,459
2019,SL808L_SL809L,"Lens, Cataract, Extraction with Intra-ocular Lens Implant (Unilateral)",4A,"Eyes, cataract surgery, removal of lens implant (one side)",Public Hospitals/ Centres (Subsidised),Day Surgery (Subsidised),"1,056","1,269","1,408",716,806,"1,229",-,-,-,-,-,-,-,-,-,74,90,100,79,175,267
2019,SL808L_SL809L,"Lens, Cataract, Extraction with Intra-ocular Lens Implant (Unilateral)",4A,"Eyes, cataract surgery, removal of lens implant (one side)",Public Hospitals/ Centres (Unsubsidised),Ward A,"4,195","5,487","6,170","2,945","2,945","4,151",-,-,-,-,-,-,-,-,-,286,450,899,761,"1,063","1,268"
2019,SL808L_SL809L,"Lens, Cataract, Extraction with Intra-ocular Lens Implant (Unilateral)",4A,"Eyes, cataract surgery, removal of lens implant (one side)",Public Hospitals/ Centres (Subsidised),Ward B2,"1,089","1,195","1,501",711,716,716,-,-,-,-,-,-,-,-,-,69,81,84,291,382,579
2019,SL808L_SL809L,"Lens, Cataract, Extraction with Intra-ocular Lens Implant (Unilateral)",4A,"Eyes, cataract surgery, removal of lens implant (one side)",Public Hospitals/ Centres (Subsidised),Ward C,"1,046","1,268","1,654",480,711,711,-,-,-,-,-,-,-,-,-,69,75,90,332,454,867
2019,SL810L,"Lens, Cataract, Extraction with Intra-ocular Lens Implant and Trabeculectomy with/without antimetabolites",5A,"Eyes, cataract surgery, removal of lens implant (complex)",Private Hospitals/ Clinics,Day Surgery,"10,475","12,345","12,812","7,923","9,637","10,937","4,601","6,420","7,490",n/a,n/a,n/a,"1,887","2,253","2,637",n/a,n/a,n/a,921,"1,048","1,277"
2019,SL810L,"Lens, Cataract, Extraction with Intra-ocular Lens Implant and Trabeculectomy with/without antimetabolites",5A,"Eyes, cataract surgery, removal of lens implant (complex)",Public Hospitals/ Centres (Unsubsidised),Day Surgery (Unsubsidised),"6,207","6,293","6,816","5,549","5,682","5,707",-,-,-,-,-,-,-,-,-,308,351,856,229,234,293
2019,SL810L,"Lens, Cataract, Extraction with Intra-ocular Lens Implant and Trabeculectomy with/without antimetabolites",5A,"Eyes, cataract surgery, removal of lens implant (complex)",Public Hospitals/ Centres (Subsidised),Day Surgery (Subsidised),"1,818","2,117","2,193",880,"1,794","1,891",-,-,-,-,-,-,-,-,-,81,166,166,83,99,399
2019,SL815L,"Lens, Various Lesions, Yag Laser Capsulotomy",2A,"Eyes, cataract surgery with laser",Private Hospitals/ Clinics,Clinics,"1,098","1,486","2,274","1,034","1,220","1,980","1,030","1,206","1,837",-,-,-,0,0,200,-,-,-,0,104,399
2019,SL815L,"Lens, Various Lesions, Yag Laser Capsulotomy",2A,"Eyes, cataract surgery with laser",Private Hospitals/ Clinics,Day Surgery,"1,365","1,910","2,341","1,284","1,803","2,301","1,124","1,605","2,087",n/a,n/a,n/a,170,190,198,n/a,n/a,n/a,0,21,182
2019,SL815L,"Lens, Various Lesions, Yag Laser Capsulotomy",2A,"Eyes, cataract surgery with laser",Public Hospitals/ Centres (Unsubsidised),Day Surgery (Unsubsidised),868,984,"1,081",868,954,976,-,-,-,-,-,-,-,-,-,-,-,-,0,9,105
2019,SL815L,"Lens, Various Lesions, Yag Laser Capsulotomy",2A,"Eyes, cataract surgery with laser",Public Hospitals/ Centres (Subsidised),Day Surgery (Subsidised),299,306,315,299,299,306,-,-,-,-,-,-,-,-,-,-,-,-,0,0,5
2019,SL833E,"Eyelids, Ptosis, Correction Levator Palpebrae Superioris Resection (bilateral)",5B,"Eyelids, correction of drooping (both sides)",Private Hospitals/ Clinics,Clinics,"8,188","16,185","18,500","7,276","15,057","17,976","6,677","9,737","13,168",0,535,"1,800","1,000","2,200","3,585",-,-,-,0,300,967
2019,SL833E,"Eyelids, Ptosis, Correction Levator Palpebrae Superioris Resection (bilateral)",5B,"Eyelids, correction of drooping (both sides)",Private Hospitals/ Clinics,Day Surgery,"8,059","10,202","13,195","7,805","9,553","12,339","5,350","6,420","8,346",900,"1,200","1,500","1,157","1,856","2,347",-,-,-,292,458,914
2019,SL833E,"Eyelids, Ptosis, Correction Levator Palpebrae Superioris Resection (bilateral)",5B,"Eyelids, correction of drooping (both sides)",Public Hospitals/ Centres (Unsubsidised),Day Surgery (Unsubsidised),"6,005","6,153","6,224","5,754","5,904","5,964",-,-,-,-,-,-,-,-,-,-,-,-,226,248,287
2019,SL833E,"Eyelids, Ptosis, Correction Levator Palpebrae Superioris Resection (bilateral)",5B,"Eyelids, correction of drooping (both sides)",Public Hospitals/ Centres (Subsidised),Day Surgery (Subsidised),"1,134","1,569","1,998",850,"1,200","1,920",-,-,-,-,-,-,-,-,-,-,-,-,82,156,272
2019,SL834E,"Eyelids, Ptosis, Correction Levator Palpebrae Superioris Resection (unilateral)",4A,"Eyelids, correction of drooping (one side)",Public Hospitals/ Centres (Unsubsidised),Day Surgery (Unsubsidised),"3,899","3,984","4,042","3,684","3,750","3,793",-,-,-,-,-,-,-,-,-,-,-,-,225,237,272
2019,SL834E,"Eyelids, Ptosis, Correction Levator Palpebrae Superioris Resection (unilateral)",4A,"Eyelids, correction of drooping (one side)",Public Hospitals/ Centres (Subsidised),Day Surgery (Subsidised),"1,162","1,263","1,322",957,"1,174","1,243",-,-,-,-,-,-,-,-,-,n/a,n/a,n/a,77,106,233
2019,SL846E,"Eyelids, Tumor, Shaving Excision",1A,"Eyelids, removal of growth",Private Hospitals/ Clinics,Day Surgery,"2,284","3,004","3,577","1,809","2,498","2,825","1,070","1,070","2,006",n/a,n/a,n/a,690,955,"1,280",-,-,-,344,500,766
2019,SL846E,"Eyelids, Tumor, Shaving Excision",1A,"Eyelids, removal of growth",Public Hospitals/ Centres (Subsidised),Day Surgery (Subsidised),125,131,307,112,131,137,-,-,-,-,-,-,-,-,-,-,-,-,0,0,130
2019,SM700I,Inferior Turbinate reduction (submucous diathermy oblique radiofreqeuncy),1C,"Nose, removal of tissue (non-surgical)",Private Hospitals/ Clinics,Clinics,677,919,"1,512",482,535,535,482,535,535,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,161,278,595
2019,SM700I,Inferior Turbinate reduction (submucous diathermy oblique radiofreqeuncy),1C,"Nose, removal of tissue (non-surgical)",Public Hospitals/ Centres (Unsubsidised),Day Surgery (Unsubsidised),770,"1,158","1,255",540,636,748,-,-,-,-,-,-,-,-,-,-,-,-,272,410,551
2019,SM700I,Inferior Turbinate reduction (submucous diathermy oblique radiofreqeuncy),1C,"Nose, removal of tissue (non-surgical)",Public Hospitals/ Centres (Subsidised),Day Surgery (Subsidised),215,391,466,188,197,207,-,-,-,-,-,-,-,-,-,-,-,-,6,192,267
2019,SM700N,"Nose, Nasendoscopy",1A,"Nose, scope",Private Hospitals/ Clinics,Clinics,428,552,767,225,300,353,219,268,353,n/a,n/a,n/a,0,0,0,-,-,-,166,262,439
2019,SM700N,"Nose, Nasendoscopy",1A,"Nose, scope",Private Hospitals/ Clinics,Inpatient,"4,424","5,846","7,896",428,600,966,428,535,882,n/a,n/a,n/a,n/a,n/a,n/a,-,-,-,"3,766","4,856","7,209"
2019,SM700N,"Nose, Nasendoscopy",1A,"Nose, scope",Public Hospitals/ Centres (Unsubsidised),Day Surgery (Unsubsidised),284,305,523,284,305,396,-,-,-,-,-,-,-,-,-,-,-,-,0,0,132
2019,SM700N,"Nose, Nasendoscopy",1A,"Nose, scope",Public Hospitals/ Centres (Subsidised),Day Surgery (Subsidised),98,121,169,98,109,115,-,-,-,-,-,-,-,-,-,n/a,n/a,n/a,0,0,39
2019,SM700N,"Nose, Nasendoscopy",1A,"Nose, scope",Public Hospitals/ Centres (Unsubsidised),Ward A,"3,370","5,251","8,011",284,300,371,-,-,-,-,-,-,-,-,-,-,-,-,"3,061","4,981","7,755"
2019,SM700N,"Nose, Nasendoscopy",1A,"Nose, scope",Public Hospitals/ Centres (Unsubsidised),Ward B1,"3,168","4,850","7,059",229,291,323,-,-,-,-,-,-,-,-,-,-,-,-,"2,863","4,553","6,730"
2019,SM700N,"Nose, Nasendoscopy",1A,"Nose, scope",Public Hospitals/ Centres (Subsidised),Ward B2,"1,294","2,061","3,426",98,112,130,-,-,-,-,-,-,-,-,-,-,-,-,"1,215","1,951","3,345"
2019,SM700N,"Nose, Nasendoscopy",1A,"Nose, scope",Public Hospitals/ Centres (Subsidised),Ward C,"1,011","1,726","3,008",56,63,66,-,-,-,-,-,-,-,-,-,-,-,-,946,"1,669","2,942"
2019,SM705T,"Tonsils, Various Lesions, Removal with/without Adenoidectomy",3B,"Throat, removal of tonsils and/or related tissue",Private Hospitals/ Clinics,Day Surgery,"8,811","10,439","11,515","7,426","8,896","10,095","3,745","4,815","5,672",900,"1,070","1,250","2,569","2,869","3,354",n/a,n/a,n/a,"1,219","1,437","1,926"
2019,SM705T,"Tonsils, Various Lesions, Removal with/without Adenoidectomy",3B,"Throat, removal of tonsils and/or related tissue",Private Hospitals/ Clinics,Inpatient,"10,988","12,098","14,710","7,566","8,842","10,411","4,000","4,815","5,350",950,"1,098","1,338","2,732","3,169","3,738",-,-,-,"2,713","3,298","4,249"
2019,SM705T,"Tonsils, Various Lesions, Removal with/without Adenoidectomy",3B,"Throat, removal of tonsils and/or related tissue",Public Hospitals/ Centres (Subsidised),Day Surgery (Subsidised),"1,092","1,194","1,448",708,741,964,-,-,-,-,-,-,-,-,-,-,-,-,376,444,503
2019,SM705T,"Tonsils, Various Lesions, Removal with/without Adenoidectomy",3B,"Throat, removal of tonsils and/or related tissue",Public Hospitals/ Centres (Unsubsidised),Ward A,"4,769","6,718","7,098","2,948","4,051","4,170",-,-,-,-,-,-,-,-,-,n/a,n/a,n/a,"1,784","2,775","2,978"
2019,SM705T,"Tonsils, Various Lesions, Removal with/without Adenoidectomy",3B,"Throat, removal of tonsils and/or related tissue",Public Hospitals/ Centres (Unsubsidised),Ward B1,"3,918","5,225","5,744","2,651","3,359","3,496",-,-,-,-,-,-,-,-,-,-,-,-,"1,275","1,990","2,299"
2019,SM705T,"Tonsils, Various Lesions, Removal with/without Adenoidectomy",3B,"Throat, removal of tonsils and/or related tissue",Public Hospitals/ Centres (Subsidised),Ward B2,"1,199","1,300","1,411",735,739,744,-,-,-,-,-,-,-,-,-,-,-,-,478,549,637
2019,SM705T,"Tonsils, Various Lesions, Removal with/without Adenoidectomy",3B,"Throat, removal of tonsils and/or related tissue",Public Hospitals/ Centres (Subsidised),Ward C,"1,046","1,410","1,492",448,647,656,-,-,-,-,-,-,-,-,-,-,-,-,491,767,850
2019,SM708E,"Ear, Tympanic Membrane, Bilateral myrinqotomy with tube",2B,"Ear, insertion of tube into eardrum (both sides)",Public Hospitals/ Centres (Subsidised),Day Surgery (Subsidised),664,747,770,376,532,532,-,-,-,-,-,-,-,-,-,n/a,n/a,n/a,202,223,357
2019,SM714N,"Nose, Various Lesions (turbinates), turbinectomy/turbinoplasty/Submucous Resection (with or without endoscopes)",2C,"Nose, removal of tissue (with or without scope)",Private Hospitals/ Clinics,Clinics,"2,283","3,369","4,318","1,712","3,210","4,173","1,680","2,889","2,889",0,0,963,321,321,321,-,-,-,129,167,459
2019,SM714N,"Nose, Various Lesions (turbinates), turbinectomy/turbinoplasty/Submucous Resection (with or without endoscopes)",2C,"Nose, removal of tissue (with or without scope)",Private Hospitals/ Clinics,Day Surgery,"3,478","3,867","6,080","2,713","2,945","4,518","1,255","1,660","3,210",300,325,535,"1,046","1,139","1,274",-,-,-,746,890,949
2019,SM714N,"Nose, Various Lesions (turbinates), turbinectomy/turbinoplasty/Submucous Resection (with or without endoscopes)",2C,"Nose, removal of tissue (with or without scope)",Private Hospitals/ Clinics,Inpatient,"7,234","8,450","10,634","5,412","6,099","7,723","2,568","3,210","3,745",776,963,963,"1,249","1,831","3,203",-,-,-,"1,691","1,976","3,121"
2019,SM714N,"Nose, Various Lesions (turbinates), turbinectomy/turbinoplasty/Submucous Resection (with or without endoscopes)",2C,"Nose, removal of tissue (with or without scope)",Public Hospitals/ Centres (Subsidised),Ward B2,931,"1,066","1,207",462,474,488,-,-,-,-,-,-,-,-,-,-,-,-,437,603,764
2019,SM714S,"Sinuses - Nasal, Various Lesions, Fronto-nasal Ethmoidectomy with/without Sphenoidotomy",5C,"Sinus, creation of drainage hole and removal of bone",Private Hospitals/ Clinics,Inpatient,"18,082","22,429","26,411","14,588","17,620","21,063","7,490","9,095","10,700","1,750","2,000","2,500","4,912","6,255","7,688",n/a,n/a,n/a,"2,651","3,791","5,648"
